Frequency (Hz), |h_k|
-1.950683593750000000e+02,1.224802552959307889e+02
-1.950378417968750000e+02,7.192978387528141582e+01
-1.950073242187500000e+02,2.223308802628277761e+02
-1.949768066406250000e+02,2.279582432832157792e+02
-1.949462890625000000e+02,1.989440597055775868e+02
-1.949157714843750000e+02,2.971220998239307960e+02
-1.948852539062500000e+02,1.624117448846120055e+02
-1.948547363281250000e+02,1.856045610198196130e+02
-1.948242187500000000e+02,7.550668749656456669e+01
-1.947937011718750000e+02,1.305982824795997601e+02
-1.947631835937500000e+02,1.317585235444697958e+02
-1.947326660156250000e+02,4.305600965216784459e+01
-1.947021484375000000e+02,1.257540270520073449e+02
-1.946716308593750000e+02,2.115370099548960638e+02
-1.946411132812500000e+02,2.091218725242126197e+02
-1.946105957031250000e+02,1.500240017438759139e+02
-1.945800781250000000e+02,2.455099222548570594e+02
-1.945495605468750000e+02,6.326402770263151609e+01
-1.945190429687500000e+02,1.675015489538951954e+02
-1.944885253906250000e+02,4.510530832546754709e+02
-1.944580078125000000e+02,1.585163213164727836e+02
-1.944274902343750000e+02,1.249795893486461296e+02
-1.943969726562500000e+02,1.040002007934941446e+02
-1.943664550781250000e+02,2.385974591700752399e+02
-1.943359375000000000e+02,6.992919238885973243e+01
-1.943054199218750000e+02,1.110758557635319619e+02
-1.942749023437500000e+02,1.582365199942429683e+02
-1.942443847656250000e+02,2.275178530780596589e+02
-1.942138671875000000e+02,2.523491635869996230e+01
-1.941833496093750000e+02,3.466586223717795434e+01
-1.941528320312500000e+02,1.573006098399218615e+02
-1.941223144531250000e+02,1.594142167064919420e+02
-1.940917968750000000e+02,2.341817623901439447e+02
-1.940612792968750000e+02,1.386172564140488817e+02
-1.940307617187500000e+02,2.166562508891952632e+02
-1.940002441406250000e+02,1.956834943283289476e+02
-1.939697265625000000e+02,1.187995696805035237e+02
-1.939392089843750000e+02,3.549362161955181705e+01
-1.939086914062500000e+02,1.152414067005351654e+02
-1.938781738281250000e+02,5.969119866349927861e+01
-1.938476562500000000e+02,2.531772348866212212e+02
-1.938171386718750000e+02,2.541882506911281894e+02
-1.937866210937500000e+02,1.263332099604504180e+02
-1.937561035156250000e+02,1.347006444493746073e+02
-1.937255859375000000e+02,1.887525434313936330e+02
-1.936950683593750000e+02,1.962094760895341778e+02
-1.936645507812500000e+02,7.753719636156127137e+01
-1.936340332031250000e+02,1.108143259520606989e+02
-1.936035156250000000e+02,1.423497684281520606e+02
-1.935729980468750000e+02,1.471268291131951571e+02
-1.935424804687500000e+02,2.175742201514351848e+02
-1.935119628906250000e+02,1.433221412194500033e+02
-1.934814453125000000e+02,1.991300477621902019e+02
-1.934509277343750000e+02,2.108724449478801830e+02
-1.934204101562500000e+02,8.007728678534081723e+01
-1.933898925781250000e+02,8.597696004323745456e+01
-1.933593750000000000e+02,2.289164265824244353e+02
-1.933288574218750000e+02,9.113912514064850257e+01
-1.932983398437500000e+02,9.023790466926119791e+01
-1.932678222656250000e+02,1.574680403000903652e+02
-1.932373046875000000e+02,7.596567492404687982e+01
-1.932067871093750000e+02,2.282644974868652810e+02
-1.931762695312500000e+02,1.888684396350913630e+02
-1.931457519531250000e+02,1.866730588890100080e+02
-1.931152343750000000e+02,8.612220317047847118e+01
-1.930847167968750000e+02,1.658883786133669389e+02
-1.930541992187500000e+02,1.463687870606780450e+02
-1.930236816406250000e+02,1.192656416041451308e+02
-1.929931640625000000e+02,1.120429008120905507e+02
-1.929626464843750000e+02,7.535095467942170444e+01
-1.929321289062500000e+02,1.821352177486564585e+02
-1.929016113281250000e+02,2.181309443428900963e+01
-1.928710937500000000e+02,6.982537863447679172e+01
-1.928405761718750000e+02,4.192670520989328224e+02
-1.928100585937500000e+02,4.211316979856743359e+01
-1.927795410156250000e+02,4.725274861771412560e+01
-1.927490234375000000e+02,1.427839766300835151e+02
-1.927185058593750000e+02,1.051052014862199115e+02
-1.926879882812500000e+02,2.190755224059601574e+02
-1.926574707031250000e+02,1.645197828178035877e+02
-1.926269531250000000e+02,1.443315483673918607e+02
-1.925964355468750000e+02,2.005336363715383925e+02
-1.925659179687500000e+02,1.073624589327480834e+02
-1.925354003906250000e+02,1.555689144025892574e+02
-1.925048828125000000e+02,3.428694643245411839e+02
-1.924743652343750000e+02,3.197070951250265125e+01
-1.924438476562500000e+02,2.110584789531583567e+02
-1.924133300781250000e+02,1.763263629705918447e+02
-1.923828125000000000e+02,4.981078784141502780e+01
-1.923522949218750000e+02,1.023866802679521300e+02
-1.923217773437500000e+02,7.963368175429994267e+01
-1.922912597656250000e+02,2.156583695228087834e+02
-1.922607421875000000e+02,2.124324514661038279e+02
-1.922302246093750000e+02,1.643319240378733070e+02
-1.921997070312500000e+02,1.451251474155079393e+02
-1.921691894531250000e+02,5.145873081914736957e+01
-1.921386718750000000e+02,2.042739967910636665e+02
-1.921081542968750000e+02,1.063196123106497737e+02
-1.920776367187500000e+02,7.881838307024322887e+01
-1.920471191406250000e+02,2.654499571766991721e+02
-1.920166015625000000e+02,2.658277824803148519e+02
-1.919860839843750000e+02,1.936827092135510497e+02
-1.919555664062500000e+02,2.225810158986807039e+02
-1.919250488281250000e+02,1.616556441279783485e+02
-1.918945312500000000e+02,1.174277224925213687e+02
-1.918640136718750000e+02,1.633046058667106593e+02
-1.918334960937500000e+02,2.961911210907579175e+02
-1.918029785156250000e+02,1.789245786572695920e+02
-1.917724609375000000e+02,1.986698626047068217e+02
-1.917419433593750000e+02,1.133637128311380593e+02
-1.917114257812500000e+02,1.668593786839965958e+02
-1.916809082031250000e+02,2.300659775869094688e+02
-1.916503906250000000e+02,1.252534191998564381e+02
-1.916198730468750000e+02,1.918670637784456119e+02
-1.915893554687500000e+02,1.484841321091378177e+02
-1.915588378906250000e+02,1.439095051808492087e+02
-1.915283203125000000e+02,1.916305729827924154e+02
-1.914978027343750000e+02,2.784838365969919209e+02
-1.914672851562500000e+02,3.415763735530752001e+02
-1.914367675781250000e+02,2.989120544894572618e+02
-1.914062500000000000e+02,1.582855970741881606e+02
-1.913757324218750000e+02,7.171344220749091392e+01
-1.913452148437500000e+02,1.696208836333854606e+02
-1.913146972656250000e+02,1.767745393980188453e+02
-1.912841796875000000e+02,3.140871723884613402e+02
-1.912536621093750000e+02,1.256433794221864133e+02
-1.912231445312500000e+02,3.067190594920410263e+02
-1.911926269531250000e+02,1.894815739150664058e+02
-1.911621093750000000e+02,1.465532543666987522e+02
-1.911315917968750000e+02,6.605507795882843425e+01
-1.911010742187500000e+02,1.865346809748095893e+02
-1.910705566406250000e+02,2.141475984468056311e+02
-1.910400390625000000e+02,5.314523379735229724e+01
-1.910095214843750000e+02,9.803218962111536428e+01
-1.909790039062500000e+02,1.515323734098934665e+02
-1.909484863281250000e+02,1.179480567744194559e+02
-1.909179687500000000e+02,2.393134701480432796e+02
-1.908874511718750000e+02,2.527478173218578945e+02
-1.908569335937500000e+02,1.095249546053125442e+02
-1.908264160156250000e+02,8.499989817601743880e+01
-1.907958984375000000e+02,9.213744320959344236e+01
-1.907653808593750000e+02,3.679171600509428686e+01
-1.907348632812500000e+02,2.032697259267407901e+02
-1.907043457031250000e+02,2.264621629677994576e+02
-1.906738281250000000e+02,1.080879117300138574e+02
-1.906433105468750000e+02,3.535398060335016908e+02
-1.906127929687500000e+02,5.383932186700024403e+01
-1.905822753906250000e+02,4.114997801740845063e+01
-1.905517578125000000e+02,2.335980693058272095e+02
-1.905212402343750000e+02,1.585913788916841156e+02
-1.904907226562500000e+02,9.233307309718865952e+01
-1.904602050781250000e+02,1.062073384152773627e+02
-1.904296875000000000e+02,2.545656819508347155e+02
-1.903991699218750000e+02,2.167079954418339582e+02
-1.903686523437500000e+02,1.458029175770092536e+02
-1.903381347656250000e+02,2.481194693260561905e+02
-1.903076171875000000e+02,2.259820711054741480e+02
-1.902770996093750000e+02,1.572650650209384366e+02
-1.902465820312500000e+02,2.357537225737300446e+02
-1.902160644531250000e+02,1.929137592344922609e+02
-1.901855468750000000e+02,1.327180384414240280e+02
-1.901550292968750000e+02,1.990960425109807375e+02
-1.901245117187500000e+02,1.150884761389370254e+02
-1.900939941406250000e+02,2.497348662440307123e+02
-1.900634765625000000e+02,3.362260823506550196e+02
-1.900329589843750000e+02,2.765759979284194401e+02
-1.900024414062500000e+02,1.347096201057383951e+02
-1.899719238281250000e+02,1.392541071902068381e+02
-1.899414062500000000e+02,6.881125991192284630e+01
-1.899108886718750000e+02,7.073442458122866583e+01
-1.898803710937500000e+02,3.431919039682560424e+02
-1.898498535156250000e+02,2.782524291342151628e+02
-1.898193359375000000e+02,1.191915342512955363e+02
-1.897888183593750000e+02,1.192470229472450143e+02
-1.897583007812500000e+02,8.710178986562092973e+01
-1.897277832031250000e+02,2.280568981518893423e+01
-1.896972656250000000e+02,1.532352646582187674e+02
-1.896667480468750000e+02,1.749661121984980241e+02
-1.896362304687500000e+02,1.363815789536166676e+02
-1.896057128906250000e+02,1.594845447044388607e+02
-1.895751953125000000e+02,1.539967814703273064e+02
-1.895446777343750000e+02,8.430816318384495389e+01
-1.895141601562500000e+02,3.401274624795415775e+02
-1.894836425781250000e+02,1.655318024665891699e+02
-1.894531250000000000e+02,2.391116705176207233e+02
-1.894226074218750000e+02,4.274618575948847479e+02
-1.893920898437500000e+02,2.364103614409299325e+02
-1.893615722656250000e+02,3.890824363278352394e+01
-1.893310546875000000e+02,1.479830059959810455e+02
-1.893005371093750000e+02,3.131496313670647851e+02
-1.892700195312500000e+02,2.689227174263182292e+02
-1.892395019531250000e+02,5.531511058533949665e+01
-1.892089843750000000e+02,1.415160531588942092e+02
-1.891784667968750000e+02,1.009544903563541425e+02
-1.891479492187500000e+02,2.707479235194124954e+02
-1.891174316406250000e+02,1.154091551397834081e+02
-1.890869140625000000e+02,1.203315268161447023e+02
-1.890563964843750000e+02,2.854019116416458814e+02
-1.890258789062500000e+02,2.661325488571428082e+02
-1.889953613281250000e+02,2.535476788694882089e+01
-1.889648437500000000e+02,2.112078047575284074e+02
-1.889343261718750000e+02,1.115275280387824779e+02
-1.889038085937500000e+02,2.615621905387425841e+02
-1.888732910156250000e+02,9.826119368773976248e+01
-1.888427734375000000e+02,1.268257717428217717e+02
-1.888122558593750000e+02,1.345066668275528059e+02
-1.887817382812500000e+02,2.521965599109701373e+02
-1.887512207031250000e+02,2.476207485824720891e+02
-1.887207031250000000e+02,1.601874526641994692e+02
-1.886901855468750000e+02,2.221130339378746612e+02
-1.886596679687500000e+02,1.290754225921581906e+02
-1.886291503906250000e+02,1.513531013492743682e+02
-1.885986328125000000e+02,1.133341963998030053e+02
-1.885681152343750000e+02,1.169854160215423349e+02
-1.885375976562500000e+02,2.026368948752243568e+02
-1.885070800781250000e+02,8.819190923508128321e+01
-1.884765625000000000e+02,1.016476239377259958e+02
-1.884460449218750000e+02,7.608948804583819481e+01
-1.884155273437500000e+02,1.383196136180345377e+02
-1.883850097656250000e+02,8.041805309607921970e+01
-1.883544921875000000e+02,6.256978627232981438e+01
-1.883239746093750000e+02,3.352407673138286981e+01
-1.882934570312500000e+02,2.053813072973809142e+02
-1.882629394531250000e+02,1.426103648749709123e+02
-1.882324218750000000e+02,1.067435555996405299e+02
-1.882019042968750000e+02,1.084733695246080742e+02
-1.881713867187500000e+02,3.085016950953455535e+02
-1.881408691406250000e+02,8.402103000285339363e+01
-1.881103515625000000e+02,1.332567914054581593e+02
-1.880798339843750000e+02,2.637084329990016727e+02
-1.880493164062500000e+02,1.035985491846934679e+02
-1.880187988281250000e+02,1.241346862156009649e+02
-1.879882812500000000e+02,2.754368478953337558e+02
-1.879577636718750000e+02,1.433190468925996583e+02
-1.879272460937500000e+02,1.345034897556611497e+02
-1.878967285156250000e+02,7.688952024269572405e+01
-1.878662109375000000e+02,2.549816424736481508e+02
-1.878356933593750000e+02,1.742616067885440145e+02
-1.878051757812500000e+02,4.344855375984556645e+01
-1.877746582031250000e+02,9.137190677375724590e+01
-1.877441406250000000e+02,1.552003156821335210e+02
-1.877136230468750000e+02,8.853129453776175239e+01
-1.876831054687500000e+02,1.214810443297028826e+02
-1.876525878906250000e+02,7.257702140009395464e+01
-1.876220703125000000e+02,1.205017904147012757e+02
-1.875915527343750000e+02,9.342287242673451431e+01
-1.875610351562500000e+02,5.885136583025672508e+01
-1.875305175781250000e+02,1.742929770216829866e+02
-1.875000000000000000e+02,5.259049927297754579e+01
-1.874694824218750000e+02,1.639156238974818223e+02
-1.874389648437500000e+02,1.225333300694051246e+02
-1.874084472656250000e+02,8.369655612460655902e+01
-1.873779296875000000e+02,1.003701351897644685e+02
-1.873474121093750000e+02,5.855980480736539562e+01
-1.873168945312500000e+02,1.032282545854920812e+02
-1.872863769531250000e+02,1.285971813931340932e+02
-1.872558593750000000e+02,2.398270952788677732e+02
-1.872253417968750000e+02,2.550552672018050657e+02
-1.871948242187500000e+02,1.717308920664208074e+02
-1.871643066406250000e+02,7.402102793680144543e+01
-1.871337890625000000e+02,1.622741428415501161e+02
-1.871032714843750000e+02,1.924790369924822642e+02
-1.870727539062500000e+02,1.146267951022069695e+02
-1.870422363281250000e+02,1.092773958139991066e+02
-1.870117187500000000e+02,1.824876436539217934e+02
-1.869812011718750000e+02,1.758248482293061272e+02
-1.869506835937500000e+02,8.806403491097601943e+01
-1.869201660156250000e+02,6.681703422225689337e+01
-1.868896484375000000e+02,3.160869923576766993e+01
-1.868591308593750000e+02,1.291703153806016076e+02
-1.868286132812500000e+02,1.970220324588584049e+01
-1.867980957031250000e+02,2.464753077672076813e+02
-1.867675781250000000e+02,1.260549678445078143e+02
-1.867370605468750000e+02,2.010839623036171133e+02
-1.867065429687500000e+02,1.456036785033508352e+02
-1.866760253906250000e+02,1.333340319921212824e+02
-1.866455078125000000e+02,7.772145536143266042e+01
-1.866149902343750000e+02,2.665809359369379763e+02
-1.865844726562500000e+02,2.362821001990066634e+02
-1.865539550781250000e+02,1.597576810449065476e+02
-1.865234375000000000e+02,2.109838496712768006e+02
-1.864929199218750000e+02,1.684647865287680020e+02
-1.864624023437500000e+02,2.058139594130105365e+02
-1.864318847656250000e+02,2.573236603811060945e+02
-1.864013671875000000e+02,3.091820027382287321e+02
-1.863708496093750000e+02,6.478590733593824780e+01
-1.863403320312500000e+02,1.779560152228499987e+02
-1.863098144531250000e+02,1.100801930536517403e+02
-1.862792968750000000e+02,3.141920307515549098e+02
-1.862487792968750000e+02,1.039325375926025998e+02
-1.862182617187500000e+02,3.452052740267644140e+02
-1.861877441406250000e+02,1.500089513414760347e+02
-1.861572265625000000e+02,8.772837602631322795e+01
-1.861267089843750000e+02,2.358296838298298326e+01
-1.860961914062500000e+02,1.352312437923713446e+02
-1.860656738281250000e+02,3.985629782680598510e+01
-1.860351562500000000e+02,1.989833519358885781e+02
-1.860046386718750000e+02,1.440675549345772311e+02
-1.859741210937500000e+02,1.084664059459324932e+02
-1.859436035156250000e+02,2.139614328911821701e+02
-1.859130859375000000e+02,7.350395326210920643e+01
-1.858825683593750000e+02,1.303007412343052067e+02
-1.858520507812500000e+02,1.613272052365721834e+02
-1.858215332031250000e+02,7.052020823374216718e+01
-1.857910156250000000e+02,8.277764360526379050e+01
-1.857604980468750000e+02,1.218276215246705334e+02
-1.857299804687500000e+02,1.996259659738238383e+02
-1.856994628906250000e+02,2.423152023258073484e+01
-1.856689453125000000e+02,1.096820327690603705e+02
-1.856384277343750000e+02,6.677573951039950373e+01
-1.856079101562500000e+02,1.869562479128736356e+02
-1.855773925781250000e+02,7.399374843783103017e+01
-1.855468750000000000e+02,1.497947607190362476e+02
-1.855163574218750000e+02,1.846396504088824884e+02
-1.854858398437500000e+02,2.593707799048870015e+02
-1.854553222656250000e+02,2.954903443170827018e+02
-1.854248046875000000e+02,1.684876202446624802e+02
-1.853942871093750000e+02,2.115372947218275783e+02
-1.853637695312500000e+02,2.098061587606239016e+02
-1.853332519531250000e+02,7.957591772543231912e+01
-1.853027343750000000e+02,2.218193374559075153e+02
-1.852722167968750000e+02,1.847510621627714897e+02
-1.852416992187500000e+02,6.475889209924548595e+01
-1.852111816406250000e+02,8.620296209183275948e+01
